Band Material,Band Name,Band Notes,Bezel,COSC Certified,Case Back,Case Dimensions,Case Material,Case Shape,Case Thickness,Clasp,Clasp Features,Clasp Notes,Color/Finish,Complications,Condition,Crystal,Dial Color,Edition,Lug Width,Movement,Screw-in Crown,Water Resistance,url
Stainless Steel,,,Fixed,,Solid,29mm ,Stainless Steel,Round,6.55mm,Push Button Folding Clasp,,,,,New/Unworn,Scratch Resistant Sapphire,Mother of Pearl,,,Quartz,No,100m/330ft,https://www.prestigetime.com/item/Raymond-Weil/Freelancer/5670-st-05907.html
Alligator/Crocodile Leather,,,,,Solid,40mm ,Stainless Steel,Round,6.60mm,Tang Buckle,,,Black,,New/Unworn,Scratch Resistant Sapphire,White,,20mm,Quartz,No,30m/100ft,https://www.prestigetime.com/Montblanc-Tradition-Date-Quartz-40mm-112633.html
Stainless Steel,,,,,Solid,36mm ,Stainless Steel,Round,6.60mm,Push Button Folding Clasp,,,Polished,,New/Unworn,Scratch Resistant Sapphire,White,,18mm,Quartz,No,30m/100ft,https://www.prestigetime.com/Montblanc-Tradition-Date-Quartz-36mm-112636.html
Stainless Steel,,,Uni-Directional Rotating,,Solid,32mm ,Stainless Steel,Round,9.5mm,Push Button Folding Clasp,,,Brushed & Polished,,New/Unworn,Scratch Resistant Sapphire,Black,,,Quartz,Yes,300m,https://www.prestigetime.com/item/Tag-Heuer/Aquaracer-Quartz-Ladies-32mm/way1310.ba0915.html
Alligator/Crocodile Leather,,,Fixed,,Transparent,28.5mm ,Gold Plated,Round,,Tang Buckle,,,Brown,,New/Unworn,Scratch Resistant Sapphire,Silver,,,Automatic,No,50m/165ft,https://www.prestigetime.com/item/Oris/Classic-Date-28-5mm/01_561_7650_4831-07_6_14_10.html
Alligator/Crocodile Leather,,,,,Solid,36mm ,PVD,Round,,Tang Buckle,,,Black,,New/Unworn,Scratch Resistant Sapphire,White,,20mm,Quartz,No,30m/99ft.,https://www.prestigetime.com/item/Longines/La-Grande-Classique-Quartz-36mm/L4.755.2.11.2.html
Stainless Steel,,,Fixed,,Transparent,29mm ,Stainless Steel,Round,11.10mm,Push Button Folding Clasp,,,,,New/Unworn,Plexiglass,Silver,,14mm,Automatic,No,50m,https://www.prestigetime.com/item/Oris/Big-Crown-Original-Pointer-Date-29mm/01_594_7695_4061-07_8_14_30.html
Stainless Steel,,,Fixed,,Transparent,29mm ,Stainless Steel,Round,11.10mm,Push Button Folding Clasp,,,,,New/Unworn,Plexiglass,Silver,,14mm,Automatic,No,50m,https://www.prestigetime.com/item/Oris/Big-Crown-Original-Pointer-Date-29mm/01_594_7695_4061-07_8_14_30-1.html
Stainless Steel,,,Fixed,,Solid,32mm ,Stainless Steel,Round,7.58mm,Push Button Folding Clasp,,,Polished,,New/Unworn,Scratch Resistant Sapphire,Silver,,,Quartz,No,50m/165ft,https://www.prestigetime.com/Raymond-Weil-Noemia-5132-st-65081.html
Stainless Steel,,,Fixed,,Solid,32mm ,Stainless Steel,Round,7.58mm,Push Button Folding Clasp,,,Polished,,New/Unworn,Scratch Resistant Sapphire,Blue,,,Quartz,No,50m/165ft,https://www.prestigetime.com/Raymond-Weil-Noemia-5132-st-50081.html
Stainless Steel,,,Fixed,,Solid,32mm ,Stainless Steel,Round,7.58mm,Push Button Folding Clasp,,,Polished,,New/Unworn,Scratch Resistant Sapphire,Pink,,,Quartz,No,50m/165ft,https://www.prestigetime.com/Raymond-Weil-Noemia-5132-st-80081.html
Yellow Gold Plated Steel,,,Fixed,,Solid,24mm ,Gold Plated,Round,7mm,Push Button Folding Clasp,,,Polished,,New/Unworn,Scratch Resistant Sapphire,Mother of Pearl,,,Quartz,No,50m/165ft,https://www.prestigetime.com/item/Raymond-Weil/Noemia/5124-p-00985.html
Stainless Steel,,,Fixed,,Solid,32mm ,Stainless Steel,Round,8.6mm,Push Button Folding Clasp,,,Polished,,New/Unworn,Scratch Resistant Sapphire,Mother of Pearl,,,Quartz,No,50m,https://www.prestigetime.com/Raymond-Weil-Shine-1600-ST-00995.html
Yellow Gold Plated Steel,,,,,Solid,24mm ,PVD,Round,5mm,Hidden Folding Clasp,,,Polished,,New/Unworn,Scratch Resistant Sapphire,White,,,Quartz,No,30m/99ft.,https://www.prestigetime.com/item/Longines/La-Grande-Classique-Quartz-24mm/L4.209.2.11.8.html
Calfskin Leather,,Alligator/Crocodile Print,,,Transparent,25.5mm ,PVD,Round,,Tang Buckle,,,Black,,New/Unworn,Scratch Resistant Sapphire,White,,13mm,Automatic,No,30m/99ft.,https://www.prestigetime.com/item/Longines/La-Grande-Classique-Presence-Automatic/L4.321.2.11.2.html
Calfskin Leather,,Alligator/Crocodile Print,,,Transparent,34.5mm ,PVD,Round,,Tang Buckle,,,Black,,New/Unworn,Scratch Resistant Sapphire,White,,18mm,Automatic,No,30m/99ft.,https://www.prestigetime.com/item/Longines/La-Grande-Classique-Presence-Automatic/L4.821.2.11.2.html
Calfskin Leather,,Alligator/Crocodile Print,,,Transparent,25.5mm ,PVD,Round,,Tang Buckle,,,Black,,New/Unworn,Scratch Resistant Sapphire,White,,13mm,Automatic,No,30m/99ft.,https://www.prestigetime.com/item/Longines/La-Grande-Classique-Presence-Automatic/L4.321.2.12.2.html
Calfskin Leather,,Alligator/Crocodile Print,,,Transparent,25.5mm ,PVD,Round,,Tang Buckle,,,Black,,New/Unworn,Scratch Resistant Sapphire,Champagne,,13mm,Automatic,No,30m/99ft.,https://www.prestigetime.com/item/Longines/La-Grande-Classique-Presence-Automatic/L4.321.2.32.2.html
Calfskin Leather,,Alligator/Crocodile Print,,,Transparent,34.5mm ,PVD,Round,,Tang Buckle,,,Black,,New/Unworn,Scratch Resistant Sapphire,White,,18mm,Automatic,No,30m/99ft.,https://www.prestigetime.com/item/Longines/La-Grande-Classique-Presence-Automatic/L4.821.2.12.2.html
Calfskin Leather,,Alligator/Crocodile Print,,,Transparent,34.5mm ,PVD,Round,,Tang Buckle,,,Black,,New/Unworn,Scratch Resistant Sapphire,Champagne,,18mm,Automatic,No,30m/99ft.,https://www.prestigetime.com/item/Longines/La-Grande-Classique-Presence-Automatic/L4.821.2.32.2.html
Stainless Steel,,,Fixed,,Transparent,37mm ,Stainless Steel,Round,,Deployant Clasp,,,,,New/Unworn,Scratch Resistant Sapphire,Black,,,Automatic,No,50m/165ft,https://www.prestigetime.com/item/Oris/Classic-Date-37mm/01_733_7578_4034-07_8_18_61.html
Stainless Steel & Plated Yellow Gold,,,Fixed,,Solid,32mm ,Stainless Steel & Plated Yellow Gold,Round,8.6mm,Push Button Folding Clasp,,,Polished,,New/Unworn,Scratch Resistant Sapphire,Mother of Pearl,,,Quartz,No,50m,https://www.prestigetime.com/Raymond-Weil-Shine-1600-STP-00995.html
Stainless Steel & PVD,,,Fixed,,Solid,28mm ,PVD & Steel,Round,6.6mm,Push Button Folding Clasp,,,Brushed & Polished,,New/Unworn,Anti-Reflective Scratch Resistant Sapphire,Mother of Pearl,,,Quartz,No,100m/330ft,https://www.prestigetime.com/item/Raymond-Weil/Tango/5391-sp5-00995.html
Stainless Steel & PVD,,,Fixed,,Solid,28mm ,PVD & Steel,Round,6.6mm,Push Button Folding Clasp,,,Brushed & Polished,,New/Unworn,Anti-Reflective Scratch Resistant Sapphire,Mother of Pearl,,,Quartz,No,100m/330ft,https://www.prestigetime.com/item/Raymond-Weil/Tango/5391-stp-00995.html
Stainless Steel,,,,,Solid,18.9mm X 29.4mm ,Stainless Steel,Oval,5.85mm,Hidden Folding Clasp,,,Polished,,New/Unworn,Scratch Resistant Sapphire,Silver,,,Quartz,No,30m/99ft.,https://www.prestigetime.com/item/Longines/Symphonette/L2.305.4.71.6.html
Stainless Steel,,,,,Solid,21.9mm X 34mm ,Stainless Steel,Oval,,Hidden Folding Clasp,,,Polished,,New/Unworn,Scratch Resistant Sapphire,Silver,,,Quartz,No,30m/99ft.,https://www.prestigetime.com/item/Longines/Symphonette-Medium/L2.306.4.71.6.html
Alligator/Crocodile Leather,,,,,Solid,21.9mm X 34mm ,Stainless Steel,Oval,,,,,Black,,New/Unworn,Scratch Resistant Sapphire,Silver,,,Quartz,No,30m/99ft.,https://www.prestigetime.com/item/Longines/Symphonette-Medium/L2.306.4.71.0.html
Stainless Steel,,,Uni-Directional Rotating,,Solid,32mm ,Stainless Steel,Round,9.5mm,Push Button Folding Clasp,,,Brushed & Polished,,New/Unworn,Scratch Resistant Sapphire,Mother of Pearl,,,Quartz,Yes,300m,https://www.prestigetime.com/item/Tag-Heuer/Aquaracer-Quartz-Ladies-32mm/way1312.ba0915.html
Alligator/Crocodile Leather,,,,,Solid,24mm ,Stainless Steel,Round,5mm,Tang Buckle,,,Black,,New/Unworn,Scratch Resistant Sapphire,Black,,,Quartz,No,30m/99ft.,https://www.prestigetime.com/item/Longines/La-Grande-Classique-Quartz-24mm/L4.209.4.58.2.html
,,,,,Solid,24mm ,PVD,Round,5mm,Hidden Folding Clasp,,,,,New/Unworn,Scratch Resistant Sapphire,White,,,Quartz,No,30m/99ft.,https://www.prestigetime.com/item/Longines/La-Grande-Classique-Quartz-24mm/L4.209.2.11.7.html
,,,,,Solid,24mm ,PVD,Round,5mm,Hidden Folding Clasp,,,,,New/Unworn,Scratch Resistant Sapphire,White,,,Quartz,No,30m/99ft.,https://www.prestigetime.com/item/Longines/La-Grande-Classique-Quartz-24mm/L4.209.2.12.7.html
Stainless Steel,,,Fixed,,Solid,32mm ,Stainless Steel,Round,7.58mm,Push Button Folding Clasp,,,Polished,,New/Unworn,Scratch Resistant Sapphire,Mother of Pearl,,,Quartz,No,50m/165ft,https://www.prestigetime.com/item/Raymond-Weil/Noemia/5132-st-00985.html
Stainless Steel & Plated Yellow Gold,,,Fixed,,Solid,27mm ,Stainless Steel & Plated Yellow Gold,Round,7.15mm,Push Button Folding Clasp,,,Brushed & Polished,,New/Unworn,Scratch Resistant Sapphire,Mother of Pearl,,,Quartz,No,50m/165ft,https://www.prestigetime.com/item/Raymond-Weil/Noemia/5127-stp-00985.html
Stainless Steel,,,Fixed,,Transparent,28.5mm ,Stainless Steel,Round,,Deployant Clasp,,,,,New/Unworn,Scratch Resistant Sapphire,Silver,,,Automatic,No,50m/165ft,https://www.prestigetime.com/item/Oris/Classic-Date-28-5mm/01_561_7650_4031-07_8_14_61.html
Stainless Steel,,,Fixed,,Transparent,28.5mm ,Stainless Steel,Round,,Deployant Clasp,,,,,New/Unworn,Scratch Resistant Sapphire,Black,,,Automatic,No,50m/165ft,https://www.prestigetime.com/item/Oris/Classic-Date-28-5mm/01_561_7650_4034-07_8_14_61.html
Alligator/Crocodile Leather,,,Fixed,,Solid,36.5mm ,Stainless Steel,Round,5.65mm,Tang Buckle,,,Purple,,New/Unworn,Scratch Resistant Sapphire,White,,,Quartz,No,50m,https://www.prestigetime.com/item/Baume-Mercier/Classima-Quartz-36mm/10224.html
Stainless Steel,,,Fixed,,Solid,20.5mm X 32mm ,Stainless Steel,Rectangle,,Hidden Folding Clasp,,,Polished,,New/Unworn,Scratch Resistant Sapphire,Silver,,15mm,Quartz,No,30m/100ft.,https://www.prestigetime.com/item/Longines/DolceVita-Ladies-Small/L5.255.4.71.6.html
Stainless Steel,,,Fixed,,Solid,23mm X 37mm ,Stainless Steel,Rectangle,,Hidden Folding Clasp,,,Polished,,New/Unworn,Scratch Resistant Sapphire,Silver,,17mm,Quartz,No,30m/100ft.,https://www.prestigetime.com/item/Longines/DolceVita-Quartz-Ladies/L5.512.4.71.6.html
Calfskin Leather,,Alligator/Crocodile Print,Fixed,,Transparent,29mm ,Stainless Steel,Round,11.20mm,Push Button Folding Clasp,,,Black,,New/Unworn,Anti-Reflective Scratch Resistant Sapphire,Silver,,14mm,Automatic,Yes,100m/330ft,https://www.prestigetime.com/item/Oris/Big-Crown-Pointer-Date-29mm/01_594_7680_4031-07_5_14_76FC.html
Alligator/Crocodile Leather,,,Fixed,,Solid,25.8mm X 42mm ,Stainless Steel,Rectangle,,,,,Red,,New/Unworn,Scratch Resistant Sapphire,Silver,,19mm,Quartz,No,30m/100ft.,https://www.prestigetime.com/Longines-DolceVita-Quartz-Ladies-Mid-Size-L5-755-4-71-5.html
Alligator/Crocodile Leather,,,Fixed,,Solid,25.8mm X 42mm ,Stainless Steel,Rectangle,,,,,Black,,New/Unworn,Scratch Resistant Sapphire,Silver,,19mm,Quartz,No,30m/100ft.,https://www.prestigetime.com/Longines-DolceVita-Quartz-Ladies-Mid-Size-L5-755-4-71-0.html
Alligator/Crocodile Leather,,,Fixed,,Solid,23mm X 37mm ,Stainless Steel,Rectangle,,,,,Black,,New/Unworn,Scratch Resistant Sapphire,Silver,,17mm,Quartz,No,30m/100ft.,https://www.prestigetime.com/Longines-DolceVita-Quartz-Ladies-L5-512-4-71-0.html
Alligator/Crocodile Leather,,,Fixed,,Solid,23mm X 37mm ,Stainless Steel,Rectangle,,,,,Red,,New/Unworn,Scratch Resistant Sapphire,Silver,,17mm,Quartz,No,30m/100ft.,https://www.prestigetime.com/Longines-DolceVita-Quartz-Ladies-L5-512-4-71-5.html
Alligator/Crocodile Leather,,,Fixed,,Solid,20.5mm X 32mm ,Stainless Steel,Rectangle,,,,,Red,,New/Unworn,Scratch Resistant Sapphire,Silver,,15mm,Quartz,No,30m/100ft.,https://www.prestigetime.com/Longines-DolceVita-Ladies-Small-L5-255-4-71-5.html
Stainless Steel,,,Fixed,,Transparent,37mm ,Stainless Steel,Round,,Deployant Clasp,,,,,New/Unworn,Scratch Resistant Sapphire,Silver,,,Automatic,No,50m/165ft,https://www.prestigetime.com/item/Oris/Classic-Date-37mm/01_733_7578_4031-07_8_18_61.html
Stainless Steel,,,Uni-Directional Rotating,,Solid,32mm ,Stainless Steel,Round,9.5mm,Push Button Folding Clasp,,,Brushed & Polished,,New/Unworn,Scratch Resistant Sapphire,Silver,,,Quartz,Yes,300m,https://www.prestigetime.com/Tag-Heuer-Aquaracer-Quartz-Ladies-32mm-way1311-ba0915.html
Stainless Steel & Plated Rose Gold,,,Fixed,,Transparent,29mm ,Stainless Steel & Plated Rose Gold,Round,11.10mm,Push Button Folding Clasp,,,,,New/Unworn,Plexiglass,Silver,,14mm,Automatic,No,50m,https://www.prestigetime.com/item/Oris/Big-Crown-Original-Pointer-Date-29mm/01_594_7695_4361-07_8_14_32.html
Stainless Steel,,,,,Transparent,25.5mm ,Stainless Steel,Round,,Hidden Folding Clasp,,,Polished,,New/Unworn,Scratch Resistant Sapphire,White,,13mm,Automatic,No,30m/99ft.,https://www.prestigetime.com/item/Longines/La-Grande-Classique-Presence-Automatic/L4.321.4.11.6.html
Stainless Steel,,,,,Transparent,34.5mm ,Stainless Steel,Round,,Hidden Folding Clasp,,,Polished,,New/Unworn,Scratch Resistant Sapphire,White,,18mm,Automatic,No,30m/99ft.,https://www.prestigetime.com/item/Longines/La-Grande-Classique-Presence-Automatic/L4.821.4.12.6.html
Stainless Steel,,,,,Transparent,25.5mm ,Stainless Steel,Round,,Hidden Folding Clasp,,,Polished,,New/Unworn,Scratch Resistant Sapphire,Silver,,13mm,Automatic,No,30m/99ft.,https://www.prestigetime.com/item/Longines/La-Grande-Classique-Presence-Automatic/L4.321.4.72.6.html
Stainless Steel,,,,,Transparent,34.5mm ,Stainless Steel,Round,,Hidden Folding Clasp,,,Polished,,New/Unworn,Scratch Resistant Sapphire,Silver,,18mm,Automatic,No,30m/99ft.,https://www.prestigetime.com/item/Longines/La-Grande-Classique-Presence-Automatic/L4.821.4.72.6.html
Stainless Steel,,,Fixed,,Solid,29mm ,Stainless Steel,Round,6.55mm,Push Button Folding Clasp,,,Polished,,New/Unworn,Scratch Resistant Sapphire,Black,,,Quartz,No,100m/330ft,https://www.prestigetime.com/item/Raymond-Weil/Freelancer/5670-st-05645.html
Alligator/Crocodile Leather,,,,,Solid,33mm ,Stainless Steel,Round,5mm,Tang Buckle,,,Black,,New/Unworn,Scratch Resistant Sapphire,Black,,,Quartz,No,30m/99ft.,https://www.prestigetime.com/item/Longines/La-Grande-Classique-Quartz-33mm/L4.709.4.58.2.html
Stainless Steel,,,Fixed,,Solid,32mm ,Stainless Steel,Round,,Push Button Folding Clasp,,,Polished,,New/Unworn,Scratch Resistant Sapphire,Mother of Pearl,,,Quartz,No,100m/330ft,https://www.prestigetime.com/item/Tag-Heuer/Carrera-Quartz/war1311.ba0778.html
Stainless Steel,,,Uni-Directional Rotating,,Solid,29.5mm ,Stainless Steel,Round,,Folding Clasp With Safety Latch,,,Brushed & Polished,,New/Unworn,Scratch Resistant Sapphire,Blue,,,Automatic,Yes,300m/1000ft,https://www.prestigetime.com/item/Longines/HydroConquest-Automatic-29mm/L3.284.4.96.6.html
Stainless Steel,,,,,Solid,24.7mm X 36mm ,Stainless Steel,Oval,,Push Button Folding Clasp,,,,,New/Unworn,Scratch Resistant Sapphire,Silver,,14mm,Quartz,No,30m/100ft,https://www.prestigetime.com/Longines-Equestrian-L6-142-4-71-6.html
Calfskin Leather,,,,,Solid,24.7mm X 36mm ,Stainless Steel,Oval,,Tang Buckle,,,Brown,,New/Unworn,Scratch Resistant Sapphire,Silver,,14mm,Quartz,No,30m/100ft,https://www.prestigetime.com/Longines-Equestrian-L6-142-4-71-2.html
Stainless Steel,,,,,Solid,24.7mm X 36mm ,Stainless Steel,Oval,,Push Button Folding Clasp,,,,,New/Unworn,Scratch Resistant Sapphire,White,,14mm,Quartz,No,30m/100ft,https://www.prestigetime.com/Longines-Equestrian-L6-142-4-13-6.html
Stainless Steel,,,,,Solid,33mm ,Stainless Steel,Round,5mm,Hidden Folding Clasp,,,Polished,,New/Unworn,Scratch Resistant Sapphire,Black,,,Quartz,No,30m/99ft.,https://www.prestigetime.com/item/Longines/La-Grande-Classique-Quartz-33mm/L4.709.4.58.6.html
Stainless Steel,,,,,Solid,24mm ,Stainless Steel,Round,5mm,Hidden Folding Clasp,,,Polished,,New/Unworn,Scratch Resistant Sapphire,Black,,,Quartz,No,30m/99ft.,https://www.prestigetime.com/item/Longines/La-Grande-Classique-Quartz-24mm/L4.209.4.58.6.html
PVD,,,,,Solid,24mm ,PVD,Round,5mm,Hidden Folding Clasp,,,Polished,,New/Unworn,Scratch Resistant Sapphire,White,,,Quartz,No,30m/99ft.,https://www.prestigetime.com/item/Longines/La-Grande-Classique-Quartz-24mm/L4.209.1.91.8.html
Stainless Steel & Plated Yellow Gold,,,,,Solid,33mm ,PVD,Round,5mm,Hidden Folding Clasp,,,Polished,,New/Unworn,Scratch Resistant Sapphire,White,,,Quartz,No,30m/99ft.,https://www.prestigetime.com/item/Longines/La-Grande-Classique-Quartz-33mm/L4.709.2.11.7.html
Stainless Steel & Ceramic,,,Fixed,,Solid,37mm including crown,Stainless Steel,Round,10mm,Push Button Folding Clasp,,,Polished,,New/Unworn,Scratch Resistant Sapphire,Black,,,Quartz,Yes,200m/660ft,https://www.prestigetime.com/item/Tag-Heuer/Formula-1-Quartz-37mm/wah1210.ba0859.html
Stainless Steel & PVD,,,Fixed,,Solid,27mm ,PVD & Steel,Round,5.85mm,Push Button Folding Clasp,,,Brushed & Polished,,New/Unworn,Scratch Resistant Sapphire,Mother of Pearl,,,Quartz,No,50m/165ft,https://www.prestigetime.com/item/Raymond-Weil/Noemia/5927-stp-00995.html
Stainless Steel,,,Fixed,,Solid,35mm ,Stainless Steel,Round,7.9mm,Push Button Folding Clasp,,,Polished,,New/Unworn,Scratch Resistant Sapphire,Silver,,,Quartz,No,50m/165ft,https://www.prestigetime.com/item/Raymond-Weil/Jasmine/5235-st-01659.html
Stainless Steel & Plated Yellow Gold,,,Fixed,,Solid,32mm ,Stainless Steel & Plated Yellow Gold,Round,7.58mm,Push Button Folding Clasp,,,Brushed & Polished,,New/Unworn,Scratch Resistant Sapphire,Mother of Pearl,,,Quartz,No,50m/165ft,https://www.prestigetime.com/item/Raymond-Weil/Noemia/5132-stp-00985.html
Alligator/Crocodile Leather,,,Fixed,,Solid,33mm ,Stainless Steel,Round,6.2mm,Tang Buckle,,,Brown,,New/Unworn,Scratch Resistant Sapphire,Silver,,,Quartz,No,50m,https://www.prestigetime.com/Baume-Mercier-Classima-Quartz-33mm-10147.html
Stainless Steel,,,Fixed,,Solid,24mm ,Stainless Steel,Round,5mm,Hidden Folding Clasp,,,Polished,,New/Unworn,Scratch Resistant Sapphire,Mother of Pearl,,,Quartz,No,30m/99ft.,https://www.prestigetime.com/item/Longines/La-Grande-Classique-Quartz-24mm/L4.209.4.87.6.html
Calfskin Leather,,,Fixed,,Transparent,29mm ,Stainless Steel,Round,11.20mm,Push Button Deployant Buckle,,,Black,,New/Unworn,Anti-Reflective Scratch Resistant Sapphire,Silver,,14mm,Automatic,Yes,100m/330ft,https://www.prestigetime.com/item/Oris/Big-Crown-Pointer-Date-29mm/01_594_7680_4061-07_5_14_76FC.html
Yellow Gold Plated Steel,,,,,Transparent,34.5mm ,Gold Plated,Round,,Hidden Folding Clasp,,,Polished,,New/Unworn,Scratch Resistant Sapphire,White,,18mm,Automatic,No,30m/99ft.,https://www.prestigetime.com/item/Longines/La-Grande-Classique-Presence-Automatic/L4.821.2.12.8.html
Yellow Gold Plated Steel,,,,,Solid,33mm ,PVD,Round,5mm,Hidden Folding Clasp,,,Polished,,New/Unworn,Scratch Resistant Sapphire,White,,,Quartz,No,30m/99ft.,https://www.prestigetime.com/item/Longines/La-Grande-Classique-Quartz-33mm/L4.709.2.11.8.html
Calfskin Leather,,,,,Solid,30mm ,Stainless Steel,Round,,,,,Brown,,New/Unworn,Scratch Resistant Sapphire,Mother of Pearl,,14mm,Quartz,No,30m/99ft.,https://www.prestigetime.com/Longines-Equestrian-L6-131-4-87-2.html
Calfskin Leather,,,,,Solid,30mm ,Stainless Steel,Round,,,,,Black,,New/Unworn,Scratch Resistant Sapphire,Black,,14mm,Quartz,No,30m/99ft.,https://www.prestigetime.com/Longines-Equestrian-L6-131-4-57-0.html
Stainless Steel,,,Fixed,,Solid,26.5mm ,Stainless Steel,Round,,Hidden Folding Clasp,,,Polished,,New/Unworn,Scratch Resistant Sapphire,Mother of Pearl,,,Quartz,No,30m/99ft.,https://www.prestigetime.com/item/Longines/PrimaLuna-Quartz-26-5mm/L8.110.4.87.6.html
Stainless Steel,,,Fixed,,Solid,30mm ,Stainless Steel,Round,,Hidden Folding Clasp,,,Polished,,New/Unworn,Scratch Resistant Sapphire,Mother of Pearl,,,Quartz,No,30m/99ft.,https://www.prestigetime.com/item/Longines/PrimaLuna-Quartz-30mm/L8.112.4.87.6.html
Yellow Gold Plated Steel,,,Fixed,,Solid,36mm ,PVD,Round,8.4mm,Push Button Folding Clasp,,,Brushed & Polished,,New/Unworn,Scratch Resistant Sapphire,Mother of Pearl,,,Quartz,No,50m/165ft,https://www.prestigetime.com/item/Raymond-Weil/Noemia/5136-p-00995.html
Stainless Steel & PVD,,,Fixed,,Solid,29mm ,PVD & Steel,Round,7.75mm,Push Button Folding Clasp,,,Polished,,New/Unworn,Scratch Resistant Sapphire,Silver,,,Quartz,No,50m/165ft,https://www.prestigetime.com/item/Raymond-Weil/Jasmine/5229-s5-01659.html
Yellow Gold Plated Steel,,,Fixed,,Solid,32mm ,Gold Plated,Round,7.58mm,Push Button Folding Clasp,,,Polished,,New/Unworn,Scratch Resistant Sapphire,Mother of Pearl,,,Quartz,No,50m/165ft,https://www.prestigetime.com/item/Raymond-Weil/Noemia/5132-p-00985.html
Stainless Steel,,,Fixed,,Solid,30mm ,Stainless Steel,Round,,Hidden Folding Clasp,,,Brushed & Polished,,New/Unworn,Anti-Reflective Scratch Resistant Sapphire,Silver,,,Quartz,No,50m/160ft.,https://www.prestigetime.com/item/Ebel/Ebel-Wave-Quartz-30mm/1216191.html
Stainless Steel,,,Fixed,,Solid,36.5mm ,Stainless Steel,Round,5.65mm,Push Button Folding Clasp,,,Polished,,New/Unworn,Scratch Resistant Sapphire,White,,,Quartz,No,50m,https://www.prestigetime.com/item/Baume-Mercier/Classima-Quartz-36mm/10261.html
PVD,,,,,Solid,33mm ,PVD,Round,5mm,Hidden Folding Clasp,,,Polished,,New/Unworn,Scratch Resistant Sapphire,White,,,Quartz,No,30m/99ft.,https://www.prestigetime.com/item/Longines/La-Grande-Classique-Quartz-33mm/L4.709.1.91.8.html
Calfskin Leather,,,Fixed,,Transparent,29mm ,Stainless Steel & Plated Rose Gold,Round,11.20mm,Push Button Deployant Buckle,,,Brown,,New/Unworn,Anti-Reflective Scratch Resistant Sapphire,Silver,,14mm,Automatic,Yes,100m/330ft,https://www.prestigetime.com/item/Oris/Big-Crown-Pointer-Date-29mm/01_594_7680_4361-07_5_14_77FC.html
Calfskin Leather,,,Fixed,,Transparent,29mm ,Stainless Steel & Plated Rose Gold,Round,11.20mm,Push Button Deployant Buckle,,,Black,,New/Unworn,Anti-Reflective Scratch Resistant Sapphire,Black,,14mm,Automatic,Yes,100m/330ft,https://www.prestigetime.com/item/Oris/Big-Crown-Pointer-Date-29mm/01_594_7680_4364-07_5_14_76FC.html
